source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,collection_id,flesch_kincaid_grade,match_count,no_conflict_match_count,matching_audio_paths
IldNF_yojCw_sentence_320.wav,Present.,Hiện tại.,A2,word,,,noun|verb|adjective,2280,,5,3,dOKwbK4u5zo_sentence_736.wav|H8V-qX2PKdA_sentence_511.wav|iV9Hex2vIdg_sentence_493.wav|IldNF_yojCw_sentence_328.wav|td7W9lJknM0_sentence_067.wav
H8V-qX2PKdA_sentence_511.wav,His colleagues gave him a present when he retired.,Các đồng nghiệp đã tặng ông một món quà khi ông nghỉ hưu.,A2,sentence,complex,declarative,past_simple|time_sequence|conjunction|noun_phrase|verb_phrase,2280,3.653,0,0,
IldNF_yojCw_sentence_328.wav,I am looking for a present for my mother.,Tôi đang tìm một món quà cho mẹ tôi.,A1,sentence,simple,declarative,present_continuous|pronoun|verb|noun|preposition|determiner|noun_phrase|verb_phrase|prepositional_phrase,2280,3.653,0,0,
td7W9lJknM0_sentence_067.wav,The future depends on what we do in the present.,Tương lai phụ thuộc vào những gì chúng ta làm trong hiện tại.,A2,sentence,complex,declarative,present_simple|noun_phrase|verb_phrase|relative_clause|prepositional_phrase|noun|verb|preposition|determiner|pronoun,2280,3.65,0,0,
rvjLZBOi-I8_sentence_314.wav,Retired.,Đã nghỉ hưu.,A2,word,,,adjective,2281,,4,3,PdQfA-Fhcmk_sentence_304.wav|rvjLZBOi-I8_sentence_320.wav|rvjLZBOi-I8_sentence_321.wav|H8V-qX2PKdA_sentence_511.wav
rvjLZBOi-I8_sentence_320.wav,He's a retired doctor.,Ông ấy là một bác sĩ đã nghỉ hưu.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,2281,3.67,0,0,
PdQfA-Fhcmk_sentence_304.wav,I retired last year.,Tôi đã nghỉ hưu năm ngoái.,A2,sentence,simple,declarative,past_simple|pronoun|verb|adverb|time_sequence,2281,0.72,0,0,
rvjLZBOi-I8_sentence_321.wav,"As far as I know, he is retired.","Theo như tôi biết, ông ấy đã nghỉ hưu.",A2,sentence,complex,declarative,present_simple|pronoun|verb|adjective|conjunction,2281,0.805,0,0,
PdQfA-Fhcmk_sentence_073.wav,Feeling.,Cảm giác.,A1,word,,,noun,2282,,4,3,Ha9kWCZd408_sentence_400.wav|xRFTtFcL6ZM_sentence_420.wav|tAgsbxzQJ9I_sentence_423.wav|PdQfA-Fhcmk_sentence_075.wav
xRFTtFcL6ZM_sentence_420.wav,I'm feeling embarrassed right now.,Tôi đang cảm thấy xấu hổ.,A1,sentence,simple,declarative,present_continuous|pronoun|verb|adjective|adverb_phrase,2282,5.24,0,0,
tAgsbxzQJ9I_sentence_423.wav,Only you can give me that feeling.,Chỉ có bạn mới có thể mang lại cho tôi cảm giác đó.,A1,sentence,simple,declarative,modal|pronoun|verb|determiner|noun|adverb|noun_phrase,2282,2.311,0,0,
PdQfA-Fhcmk_sentence_075.wav,I have a feeling that he is right.,Tôi có linh cảm rằng anh ấy nói đúng.,A1,sentence,complex,declarative,present_simple|relative_clause|conjunction,2282,0.805,0,0,
w9FIqvip19Y_sentence_814.wav,Desert.,Sa mạc.,A2,word,,,noun|verb,2283,,4,3,bET0qG-efMk_sentence_147.wav|w9FIqvip19Y_sentence_823.wav|w9FIqvip19Y_sentence_824.wav|w9FIqvip19Y_sentence_822.wav
w9FIqvip19Y_sentence_823.wav,Crossing that desert is dangerous.,Vượt qua sa mạc đó rất nguy hiểm.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|adjective,2283,7.6,0,0,
w9FIqvip19Y_sentence_822.wav,They lost their way in the desert and died of thirst.,Họ lạc đường trong sa mạc và chết vì khát.,A2,sentence,compound,declarative,past_simple|conjunction|pronoun|determiner|noun|prepositional_phrase,2283,1.573,0,0,
w9FIqvip19Y_sentence_824.wav,We got lost in the desert with no water or food.,Chúng tôi bị lạc trong sa mạc mà không có nước uống hay thức ăn.,A2,sentence,simple,declarative,past_simple|pronoun|verb_phrase|prepositional_phrase|noun|conjunction,2283,2.645,0,0,
VbsNhBfwxf0_sentence_131.wav,Factory.,Nhà máy.,A1,word,,,noun,2284,,9,3,CWdJd0sDlOw_sentence_454.wav|3LHgzqb9HRM_sentence_569.wav|elCuqmWqd28_sentence_205.wav|YresZ0P7mrA_sentence_973.wav|eklfrJkH6xw_sentence_014.wav|be6gMVMz48c_sentence_313.wav|fWtRSg0GLYc_sentence_471.wav|VbsNhBfwxf0_sentence_137.wav|fWtRSg0GLYc_sentence_472.wav
fWtRSg0GLYc_sentence_471.wav,My father works in a factory.,Bố tôi làm việc trong một nhà máy.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|prepositional_phrase,2284,4.45,0,0,
VbsNhBfwxf0_sentence_137.wav,They decided to close the factory.,Họ quyết định đóng cửa nhà máy.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|noun_phrase|verb_phrase,2284,6.417,0,0,
fWtRSg0GLYc_sentence_472.wav,He has worked in this factory for eleven years.,Anh ấy đã làm việc tại nhà máy này được mười một năm.,A2,sentence,simple,declarative,present_perfect|pronoun|verb|preposition|noun|prepositional_phrase,2284,4.964,0,0,
FGBLtAJdMqE_sentence_186.wav,Whole.,Trọn.,A1,word,,,adjective,2285,,11,3,Vm4TBei0oSk_sentence_077.wav|xqyaKzZX__4_sentence_504.wav|gzFpOCgvfuY_sentence_367.wav|0ZSnWMoz0pY_sentence_486.wav|RMVcmyfKg44_sentence_181.wav|mVebDiDUOqA_sentence_656.wav|IldNF_yojCw_sentence_1010.wav|_0J3v14ZjW4_sentence_389.wav|FGBLtAJdMqE_sentence_192.wav|nlFf2MKo-UE_sentence_766.wav|lQuu1XM80ng_sentence_306.wav
FGBLtAJdMqE_sentence_192.wav,I read the whole book in one day.,Tôi đã đọc hết cả cuốn sách trong một ngày.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|preposition|noun_phrase|prepositional_phrase,2285,-0.67,0,0,
nlFf2MKo-UE_sentence_766.wav,She ate a whole box of chocolates that night.,"Tối hôm đó, cô ấy đã ăn hết cả một hộp sô cô la.",A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|preposition|noun_phrase,2285,1.031,0,0,
_0J3v14ZjW4_sentence_389.wav,There is only one store on the whole island.,Trên toàn đảo chỉ có duy nhất một cửa hàng.,A2,sentence,simple,declarative,present_simple|noun|verb|adjective|preposition|determiner|prepositional_phrase,2285,2.342,0,0,
Rge4X4FC1fc_sentence_117.wav,Notice.,Để ý.,A1,word,,,verb,2286,,7,3,-yljNBUV0cw_sentence_565.wav|2cy7Bzp7F9U_sentence_880.wav|GUMaa1S8TAw_sentence_910.wav|1CxAyEHcKHE_sentence_369_seg_01.wav|-xuEvpBrgTE_sentence_280.wav|7kahh2YZLLY_sentence_299.wav|lg4eZ34RtJM_sentence_394.wav
7kahh2YZLLY_sentence_299.wav,Wait until further notice.,Chờ đến khi có thông báo mới.,A2,sentence,simple,imperative,verb|preposition|prepositional_phrase,2286,6.62,0,0,
lg4eZ34RtJM_sentence_394.wav,He was fired without notice.,Anh ta bị sa thải mà không báo trước.,A2,sentence,simple,declarative,past_simple|passive|pronoun|verb|preposition|noun|prepositional_phrase,2286,5.24,0,0,
-xuEvpBrgTE_sentence_280.wav,I didn't notice anything suspicious.,Tôi không nhận thấy điều gì đáng ngờ.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|adjective,2286,12.32,0,0,
DOcJti0SfA0_sentence_444.wav,Depend.,Phụ thuộc.,A1,word,,,verb,2287,,7,3,wucc1NAphz4_sentence_396.wav|5QFYjqDs43g_sentence_192.wav|td7W9lJknM0_sentence_067.wav|qH5cnyKSL9w_sentence_852.wav|DOcJti0SfA0_sentence_450.wav|DOcJti0SfA0_sentence_452.wav|RTQzXWhlRFM_sentence_840.wav
DOcJti0SfA0_sentence_450.wav,"I don't know, it depends.",Tôi không biết. Điều đó còn tùy thuộc.,A2,sentence,compound,declarative,present_simple|negation|pronoun|verb,2287,0.52,0,0,
DOcJti0SfA0_sentence_452.wav,Don't depend too much on others.,Đừng quá phụ thuộc vào người khác.,A2,sentence,simple,imperative,present_simple|negation|verb|adverb|prepositional_phrase,2287,2.483,0,0,
RTQzXWhlRFM_sentence_840.wav,She still depends on her parents.,Cô ấy vẫn còn phụ thuộc vào bố mẹ.,A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb|preposition|determiner|noun|noun_phrase|verb_phrase|prepositional_phrase,2287,2.483,0,0,
-xuEvpBrgTE_sentence_012.wav,Arrival.,Đến.,A2,word,,,noun,2288,,4,3,-xuEvpBrgTE_sentence_013.wav|aHf27Jt0exE_sentence_640.wav|5QFYjqDs43g_sentence_010.wav|lQuu1XM80ng_sentence_756.wav
-xuEvpBrgTE_sentence_013.wav,I informed her of my arrival.,Tôi đã báo cho cô ấy biết về sự có mặt của mình.,A2,sentence,simple,declarative,past_simple|pronoun|verb|preposition|determiner|noun|prepositional_phrase,2288,4.45,0,0,
aHf27Jt0exE_sentence_640.wav,Her unexpected arrival confused all our plans.,Sự xuất hiện bất ngờ của cô ấy đã làm đảo lộn mọi kế hoạch của chúng tôi.,A2,sentence,simple,declarative,past_simple|noun_phrase|verb|adjective|determiner,2288,10.74,0,0,
5QFYjqDs43g_sentence_010.wav,We changed our plans because of her late arrival.,Chúng tôi đã thay đổi kế hoạch vì cô ấy đến muộn.,A2,sentence,simple,declarative,past_simple|reason_result|noun_phrase|prepositional_phrase,2288,4.964,0,0,
aWTrDkYdxK4_sentence_886.wav,Ashamed.,Xấu hổ.,A1,word,,,adjective,2289,,4,3,qH5cnyKSL9w_sentence_482.wav|aWTrDkYdxK4_sentence_477.wav|gskdnimT5iY_sentence_209.wav|aWTrDkYdxK4_sentence_482.wav
aWTrDkYdxK4_sentence_477.wav,I'm ashamed of what I did.,Tôi cảm thấy xấu hổ về những gì mình đã làm.,A1,sentence,complex,declarative,present_simple|relative_clause|adjective|preposition,2289,0.517,0,0,
gskdnimT5iY_sentence_209.wav,You've got nothing to be ashamed of.,Bạn không có gì phải xấu hổ cả.,A1,sentence,simple,declarative,present_simple|negation|pronoun|verb|adjective|preposition,2289,3.997,0,0,
aWTrDkYdxK4_sentence_482.wav,I'm ashamed to ask you such a silly question.,Tôi rất xấu hổ khi phải hỏi bạn một câu hỏi ngớ ngẩn như vậy.,A2,sentence,simple,declarative,present_simple|pronoun|adjective|verb|noun|noun_phrase|verb_phrase,2289,3.653,0,0,
GUMaa1S8TAw_sentence_046.wav,Soap.,Xà phòng.,A1,word,,,noun,2290,,5,3,GUMaa1S8TAw_sentence_048.wav|Sov_ub_y3VM_sentence_944.wav|kG1FsEsNE90_sentence_297.wav|GUMaa1S8TAw_sentence_047.wav|GUMaa1S8TAw_sentence_056.wav
kG1FsEsNE90_sentence_297.wav,Soap was bad for his face.,Xà phòng không tốt cho da mặt anh ấy.,A2,sentence,simple,declarative,past_simple|noun|verb|adjective|preposition|determiner|noun_phrase|verb_phrase|prepositional_phrase,2290,-1.45,0,0,
GUMaa1S8TAw_sentence_056.wav,Soap bubbles are beautiful but very fragile.,Bong bóng xà phòng rất đẹp nhưng lại vô cùng dễ vỡ.,A2,sentence,simple,declarative,present_simple|noun_phrase|noun|verb|adjective|adverb|conjunction,2290,7.369,0,0,
GUMaa1S8TAw_sentence_047.wav,Wash your hands with soap and water.,Hãy rửa tay bằng xà phòng và nước.,A1,sentence,simple,imperative,verb|noun_phrase|prepositional_phrase|conjunction,2290,0.626,0,0,
90DzeyiIBCw_sentence_507.wav,Suspicious.,Khả nghi.,A1,word,,,adjective,2291,,4,3,90DzeyiIBCw_sentence_514.wav|-xuEvpBrgTE_sentence_280.wav|90DzeyiIBCw_sentence_311.wav|GUksrGBeln0_sentence_275.wav
90DzeyiIBCw_sentence_514.wav,Don't be so suspicious.,Đừng đa nghi quá.,A1,sentence,simple,imperative,present_simple|negation|verb|adjective|adverb,2291,3.67,0,0,
90DzeyiIBCw_sentence_311.wav,I didn't see anything suspicious.,Tôi không thấy điều gì đáng ngờ cả.,A2,sentence,simple,declarative,past_simple|negation,2291,9.96,0,0,
GUksrGBeln0_sentence_275.wav,There's nothing suspicious about that.,Chẳng có gì đáng ngờ về chuyện đó cả.,A1,sentence,simple,declarative,present_simple|negation|adjective|prepositional_phrase|pronoun,2291,7.6,0,0,
9MLV1X74KFM_sentence_790.wav,Silly.,Ngớ ngẩn.,A1,word,,,adjective,2292,,4,3,aWTrDkYdxK4_sentence_482.wav|YresZ0P7mrA_sentence_919.wav|FGBLtAJdMqE_sentence_197.wav|zOsZ6doLPs0_sentence_544.wav
YresZ0P7mrA_sentence_919.wav,I can't stand that silly man.,Tôi không thể chịu nổi gã đàn ông ngớ ngẩn đó.,A1,sentence,simple,declarative,pronoun|modal|negation|verb|determiner|adjective|noun|present_simple,2292,0.517,0,0,
FGBLtAJdMqE_sentence_197.wav,"I know it sounds silly, but it's true.","Tôi biết điều này nghe có vẻ ngớ ngẩn, nhưng đó là sự thật.",A1,sentence,compound_complex,declarative,present_simple|conjunction,2292,0.805,0,0,
zOsZ6doLPs0_sentence_544.wav,"I can walk home, don't be silly, it's too far.","Tôi có thể đi bộ về nhà. Đừng ngớ ngẩn thế, xa lắm.",A1,sentence,compound,imperative,present_simple|modal|negation|pronoun|verb|adjective|adverb,2292,1.29,0,0,
FBB4oj5xIIQ_sentence_802.wav,Dangerous.,Nguy hiểm.,A1,word,,,adjective,2293,,12,3,1CxAyEHcKHE_sentence_205.wav|1CxAyEHcKHE_sentence_324.wav|yY0BaDXBSbk_sentence_534.wav|d2HRQKhrSs0_sentence_040.wav|MYQ5iy3aRSo_sentence_246.wav|gzFpOCgvfuY_sentence_205.wav|q0g5JAFFqPo_sentence_543.wav|W0La8_Trics_sentence_361.wav|w9FIqvip19Y_sentence_823.wav|UTFpMaHxHxI_sentence_288.wav|UTFpMaHxHxI_sentence_282.wav|FBB4oj5xIIQ_sentence_803.wav
UTFpMaHxHxI_sentence_282.wav,What we're doing is dangerous.,Những gì chúng ta đang làm rất nguy hiểm.,A1,sentence,complex,declarative,present_continuous|relative_clause|adjective|noun_phrase|verb,2293,5.24,0,0,
FBB4oj5xIIQ_sentence_803.wav,It is dangerous to swim here.,Bơi ở đây rất nguy hiểm.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adjective|verb_phrase|adverb,2293,2.483,0,0,
UTFpMaHxHxI_sentence_288.wav,It is dangerous for children to go out alone at night.,Trẻ em đi ra ngoài một mình vào ban đêm rất nguy hiểm.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adjective|preposition|noun|adverb|verb_phrase|prepositional_phrase,2293,4.791,0,0,
0sq7LD45Kmg_sentence_409.wav,Unexpected.,Không ngờ tới.,A2,word,,,adjective,2294,,4,3,aHf27Jt0exE_sentence_640.wav|-xuEvpBrgTE_sentence_035.wav|aWTrDkYdxK4_sentence_592.wav|0sq7LD45Kmg_sentence_418.wav
-xuEvpBrgTE_sentence_035.wav,Something unexpected occurred.,Một sự việc bất ngờ đã xảy ra.,A2,sentence,simple,declarative,past_simple|noun_phrase|adjective|verb|pronoun,2294,17.047,0,0,
aWTrDkYdxK4_sentence_592.wav,His death was totally unexpected.,Cái chết của ông ấy hoàn toàn bất ngờ.,A2,sentence,simple,declarative,past_simple|passive|noun_phrase|determiner|noun|verb|adverb|adjective,2294,9.96,0,0,
0sq7LD45Kmg_sentence_418.wav,I encountered some unexpected problems.,Tôi đã gặp phải một số vấn đề ngoài dự kiến.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,2294,12.32,0,0,
eNFFf2rcKC8_sentence_060.wav,Chocolate.,Sôcôla.,A1,word,,,noun,2295,,4,3,1CxAyEHcKHE_sentence_369_seg_00.wav|aHf27Jt0exE_sentence_745.wav|eNFFf2rcKC8_sentence_062.wav|eNFFf2rcKC8_sentence_380.wav
aHf27Jt0exE_sentence_745.wav,I love chocolate creams.,Tôi thích kem sô cô la.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adjective|noun|noun_phrase,2295,0.72,0,0,
eNFFf2rcKC8_sentence_062.wav,Who wants hot chocolate?,Ai muốn uống sô cô la nóng?,A1,sentence,simple,interrogative,present_simple|question_form|pronoun|verb|adjective|noun,2295,0.72,0,0,
eNFFf2rcKC8_sentence_380.wav,"You don't like chocolate, do you?","Bạn không thích sô cô la, phải không?",A2,sentence,simple,interrogative,present_simple|negation|question_form|pronoun|verb|noun,2295,0.517,0,0,
Sov_ub_y3VM_sentence_819.wav,Death.,Cái chết.,A1,word,,,noun,2296,,12,3,wucc1NAphz4_sentence_973.wav|rRE4l40V9rQ_sentence_154.wav|7CmrrThEX3E_sentence_190.wav|td7W9lJknM0_sentence_917.wav|Sov_ub_y3VM_sentence_828.wav|E5MtNtVAgBE_sentence_366.wav|Sov_ub_y3VM_sentence_826.wav|aWTrDkYdxK4_sentence_592.wav|-qyZgVdUmgI_sentence_010.wav|7kahh2YZLLY_sentence_143.wav|RTQzXWhlRFM_sentence_698.wav|Sov_ub_y3VM_sentence_820.wav
7kahh2YZLLY_sentence_143.wav,I'm bored to death.,Tôi chán chết đi được.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adjective|prepositional_phrase|adverb_phrase,2296,-2.23,0,0,
Sov_ub_y3VM_sentence_820.wav,He isn't afraid of death.,Anh ấy không sợ chết.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|adjective|prepositional_phrase,2296,2.88,0,0,
RTQzXWhlRFM_sentence_698.wav,He was beaten to death.,Ông ta bị đánh đến chết.,A1,sentence,simple,declarative,past_simple|passive|pronoun|verb|prepositional_phrase|preposition,2296,0.52,0,0,
-xuEvpBrgTE_sentence_365.wav,Alone.,Một mình.,A1,word,,,adjective,2297,,10,3,nY2XN0diEB4_sentence_076.wav|-yljNBUV0cw_sentence_300.wav|W0La8_Trics_sentence_229.wav|pVwMUP_iDq0_sentence_742.wav|1Hk4z0OkyyM_sentence_907.wav|gPNgMoikiVo_sentence_673.wav|VbsNhBfwxf0_sentence_101.wav|YmyzmcWsbfY_sentence_380.wav|YmyzmcWsbfY_sentence_379.wav|UTFpMaHxHxI_sentence_288.wav
VbsNhBfwxf0_sentence_101.wav,Please leave me alone.,Làm ơn hãy để tôi yên.,A1,sentence,simple,imperative,verb|pronoun|adverb|verb_phrase,2297,0.72,0,0,
YmyzmcWsbfY_sentence_380.wav,I don't like going out alone at night.,Tôi không thích ra ngoài một mình vào ban đêm.,A1,sentence,simple,declarative,present_simple|negation|pronoun|verb|adverb|preposition|noun|verb_phrase|prepositional_phrase,2297,2.28,0,0,
YmyzmcWsbfY_sentence_379.wav,She told me not to go there alone.,Cô ấy dặn tôi đừng đến đó một mình.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|adverb|verb_phrase,2297,0.805,0,0,
90DzeyiIBCw_sentence_640.wav,Appearance.,Vẻ bề ngoài.,A2,word,,,noun,2298,,4,3,90DzeyiIBCw_sentence_283.wav|aHf27Jt0exE_sentence_647.wav|90DzeyiIBCw_sentence_642.wav|08jDwfm9LcA_sentence_815.wav
90DzeyiIBCw_sentence_283.wav,She has a good-looking appearance.,Cô ấy có vẻ ngoài ưa nhìn.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,2298,7.6,0,0,
aHf27Jt0exE_sentence_647.wav,Don't judge people by their appearance.,Đừng đánh giá người khác qua vẻ bề ngoài.,A2,sentence,simple,imperative,present_simple|negation|verb|noun|preposition|pronoun|prepositional_phrase,2298,4.45,0,0,
90DzeyiIBCw_sentence_642.wav,He was deceived by her innocent appearance.,Anh ta đã bị vẻ ngoài ngây thơ của cô ta đánh lừa.,A2,sentence,simple,declarative,past_simple|passive|pronoun|verb|adjective|noun|preposition|noun_phrase|prepositional_phrase,2298,7.369,0,0,
FGBLtAJdMqE_sentence_172.wav,Discussion.,Cuộc thảo luận.,A2,word,,,noun,2299,,4,3,td7W9lJknM0_sentence_769.wav|td7W9lJknM0_sentence_763.wav|eRiQnLoDEqA_sentence_997.wav|rRE4l40V9rQ_sentence_182.wav
td7W9lJknM0_sentence_763.wav,The question is under discussion.,Vấn đề này đang được thảo luận.,A2,sentence,simple,declarative,present_simple|passive|noun_phrase|verb|prepositional_phrase|determiner|noun|preposition,2299,7.6,0,0,
eRiQnLoDEqA_sentence_997.wav,He didn't participate in the discussion.,Ông ấy không tham gia vào cuộc thảo luận.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|preposition|noun|verb_phrase|prepositional_phrase,2299,10.35,0,0,
rRE4l40V9rQ_sentence_182.wav,Our discussion was interrupted by a phone call.,Cuộc thảo luận của chúng tôi bị gián đoạn bởi một cuộc gọi điện thoại.,A2,sentence,simple,declarative,past_simple|passive|noun_phrase|verb_phrase|prepositional_phrase|determiner|noun|verb|preposition,2299,8.18,0,0,
VQeC1ZO2L-w_sentence_251.wav,Judge.,Phán xét.,A1,word,,,verb,2300,,7,3,EpbcSXHX_Mo_sentence_044.wav|aHf27Jt0exE_sentence_647.wav|eklfrJkH6xw_sentence_955.wav|IldNF_yojCw_sentence_534.wav|aHf27Jt0exE_sentence_862.wav|gzFpOCgvfuY_sentence_093.wav|5QFYjqDs43g_sentence_173.wav
IldNF_yojCw_sentence_534.wav,Don't judge people by their looks.,Đừng đánh giá người khác qua vẻ bề ngoài.,A2,sentence,simple,imperative,present_simple|negation|verb|noun|preposition|pronoun|prepositional_phrase,2300,0.517,0,0,
aHf27Jt0exE_sentence_862.wav,I'll let you be the judge of that.,Tôi sẽ để bạn tự đánh giá điều đó.,A2,sentence,simple,declarative,future_will|pronoun|verb|noun_phrase|prepositional_phrase,2300,-0.67,0,0,
gzFpOCgvfuY_sentence_093.wav,The judge sentenced him to five years in prison.,Thẩm phán đã tuyên án anh ta 5 năm tù giam.,A2,sentence,simple,declarative,past_simple|noun_phrase|verb|pronoun|prepositional_phrase,2300,2.342,0,0,
