id,source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,match_count,collection_id,no_conflict_match_count,matching_ids
sent_5469,5sDjW_dZj08_sentence_709.wav,How many kids do you have?,Bạn có bao nhiêu con?,A1,sentence,simple,interrogative,question_form|present_simple|pronoun|noun|verb,0,col_2863,0,
sent_5470,td7W9lJknM0_sentence_774.wav,How many options do we have?,Chúng ta có bao nhiêu lựa chọn?,A2,sentence,simple,interrogative,question_form|present_simple|determiner|noun|pronoun|verb,0,col_1975,0,
sent_5471,gPNgMoikiVo_sentence_992.wav,How many pens do you have?,Bạn có bao nhiêu cây bút?,A1,sentence,simple,interrogative,present_simple|question_form|determiner|noun|pronoun|verb,0,col_2941,0,
sent_5472,0ZSnWMoz0pY_sentence_121.wav,How much do I owe you?,Tôi nợ bạn bao nhiêu?,A1,sentence,simple,interrogative,question_form|present_simple|pronoun|verb|determiner,0,col_2110,0,
sent_5473,H94_jEKPmt4_sentence_094.wav,How much is his estate worth?,Tài sản của ông ấy trị giá bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|verb|determiner|noun|adjective,0,col_1094,0,
sent_5474,GUMaa1S8TAw_sentence_303.wav,How much is that wooden chair?,Chiếc ghế gỗ đó giá bao nhiêu?,A1,sentence,simple,interrogative,question_form|present_simple|determiner|adjective|noun|noun_phrase,0,col_234,0,
sent_5475,FGBLtAJdMqE_sentence_268.wav,How much is the additional charge?,Phí phụ thu là bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|determiner|adjective|noun|verb|noun_phrase|verb_phrase,0,col_2460,0,
sent_5476,5sDjW_dZj08_sentence_667.wav,How much is the entrance fee?,Phí vào cửa là bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|determiner|noun_phrase,0,col_32,0,
sent_5477,5QFYjqDs43g_sentence_798.wav,How much water do you need?,Bạn cần bao nhiêu nước?,A1,sentence,simple,interrogative,question_form|present_simple|determiner|noun|pronoun|verb,0,col_2748,0,
sent_5478,lQuu1XM80ng_sentence_114.wav,How often do you see him?,Bạn gặp anh ấy thường xuyên như thế nào?,A1,sentence,simple,interrogative,present_simple|question_form|pronoun|verb|adverb,0,col_798,0,
sent_5479,H8V-qX2PKdA_sentence_914.wav,How will you pay your debts?,Bạn sẽ trả nợ bằng cách nào?,A2,sentence,simple,interrogative,future_will|question_form|pronoun|verb|determiner|noun,0,col_2797,0,
sent_5480,YresZ0P7mrA_sentence_364.wav,How would you like to pay?,Bạn muốn thanh toán bằng cách nào?,A1,sentence,simple,interrogative,question_form|modal|verb|pronoun,0,col_2797,0,
sent_5481,CWdJd0sDlOw_sentence_030.wav,Hunting is prohibited in national parks.,Việc săn bắn bị cấm trong các công viên quốc gia.,A2,sentence,simple,declarative,present_simple|passive|noun|verb|preposition|noun_phrase|prepositional_phrase,0,col_1405,0,
sent_5482,-yljNBUV0cw_sentence_230.wav,I accidentally stepped on her foot.,Tôi vô tình giẫm phải chân cô ấy.,A1,sentence,simple,declarative,past_simple|pronoun|adverb|prepositional_phrase|verb_phrase,0,col_1752,0,
sent_5483,gUE72PlGRi0_sentence_170.wav,I accidentally stepped on her toe.,Tôi vô tình giẫm phải ngón chân cô ấy.,A1,sentence,simple,declarative,past_simple|pronoun|adverb|verb|prepositional_phrase,0,col_309,0,
sent_5484,L8MZhCnzX9M_sentence_169.wav,I advertised my car for sale.,Tôi đã đăng tin rao bán xe của mình.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|preposition|noun_phrase|verb_phrase|prepositional_phrase,0,col_253,0,
sent_5485,90DzeyiIBCw_sentence_450.wav,I am a resident of Paris.,Tôi là cư dân của Paris.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,0,col_97,0,
sent_5486,FMZvsN1t13I_sentence_248.wav,I am deeply in debt now.,Hiện tại tôi đang mắc nợ rất nhiều.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adverb|preposition|prepositional_phrase,0,col_1824,0,
sent_5487,td7W9lJknM0_sentence_578.wav,I am in a good mood.,Tôi đang có tâm trạng tốt.,A1,sentence,simple,declarative,present_simple|pronoun|verb|prepositional_phrase|adjective|noun|determiner,0,col_1814,0,
sent_5488,vqMjAXiY44g_sentence_432.wav,I am looking for an assistant.,Tôi đang tìm một trợ lý.,A1,sentence,simple,declarative,present_continuous|pronoun|verb|determiner|noun|preposition|verb_phrase|noun_phrase|prepositional_phrase,0,col_1369,0,
sent_5489,eRiQnLoDEqA_sentence_407.wav,I am no longer a child.,Tôi không còn là trẻ con nữa.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|adverb|determiner|noun,0,col_2864,0,
sent_5490,FMZvsN1t13I_sentence_349.wav,I am responsible for this failure.,Tôi phải chịu trách nhiệm về thất bại này.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adjective|preposition|determiner|noun|prepositional_phrase,0,col_2211,0,
sent_5491,VbsNhBfwxf0_sentence_870.wav,I am responsible for your safety.,Tôi chịu trách nhiệm về sự an toàn của bạn.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adjective|preposition|determiner|noun|noun_phrase|verb_phrase|prepositional_phrase,0,col_1801,0,
sent_5492,ja6qPCZlNbQ_sentence_232.wav,I am struggling with my health.,Tôi đang gặp vấn đề về sức khỏe.,A2,sentence,simple,declarative,present_continuous|pronoun|verb|preposition|determiner|noun|verb_phrase|prepositional_phrase,0,col_2752,0,
sent_5493,Wr1fGBgD97U_sentence_261.wav,I am suffering from a headache.,Tôi bị đau đầu.,A1,sentence,simple,declarative,present_continuous|pronoun|verb_phrase|preposition|noun_phrase|determiner|noun,0,col_750,0,
sent_5494,DRNH2LZ7HH0_sentence_464.wav,I am tidying up my office.,Tôi đang dọn dẹp văn phòng.,A1,sentence,simple,declarative,present_continuous|pronoun|verb_phrase|determiner|noun_phrase,0,col_2659,0,
sent_5495,73xazK1Llhw_sentence_476.wav,I am very good at sewing.,Tôi rất giỏi may vá.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adverb|adjective|preposition|noun|adjective_phrase|prepositional_phrase,0,col_1570,0,
sent_5496,cizzwQ1_EDM_sentence_889.wav,I assume you've read my report.,Tôi cho rằng bạn đã đọc báo cáo của tôi rồi.,A2,sentence,complex,declarative,present_simple|pronoun|verb|determiner|noun|noun_phrase|verb_phrase,0,col_414,0,
sent_5497,VjAvTRsp1Dk_sentence_069.wav,I bet he is home now.,Tôi đoán giờ anh ấy đang ở nhà rồi.,A1,sentence,complex,declarative,present_simple,0,col_2111,0,
sent_5498,xqyaKzZX__4_sentence_474.wav,I borrowed this book from him.,Tôi mượn cuốn sách này từ anh ấy.,A1,sentence,simple,declarative,past_simple|pronoun|determiner|noun|preposition|prepositional_phrase,0,col_2907,0,
sent_5499,FGBLtAJdMqE_sentence_447.wav,I bought a new fishing rod.,Tôi vừa mua một cần câu mới.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,0,col_2892,0,
sent_5500,73xazK1Llhw_sentence_477.wav,I bought a new sewing machine.,Tôi vừa mua một chiếc máy may mới.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,0,col_1570,0,
sent_5501,td7W9lJknM0_sentence_152.wav,I bought a pair of scissors.,Tôi đã mua một cái kéo.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|noun_phrase,0,col_1293,0,
sent_5502,FMZvsN1t13I_sentence_505.wav,I bought a white shirt yesterday.,Tôi đã mua một chiếc áo sơ mi trắng ngày hôm qua.,A1,sentence,simple,declarative,past_simple|pronoun|determiner|adjective|noun|adverb|noun_phrase,0,col_2093,0,
sent_5503,S-FYtkOqTlU_sentence_059.wav,I built this business from scratch.,Tôi đã gây dựng doanh nghiệp này từ con số không.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|prepositional_phrase,0,col_219,0,
sent_5504,H8V-qX2PKdA_sentence_737.wav,I can do it by myself.,Tôi có thể tự làm được.,A1,sentence,simple,declarative,modal|pronoun|verb|prepositional_phrase,0,col_2331,0,
sent_5505,YresZ0P7mrA_sentence_909.wav,"I can read English easily, said.","Tôi có thể đọc tiếng Anh một cách dễ dàng, cô ấy nói.",A2,sentence,simple,declarative,pronoun|modal|verb|noun|adverb|past_simple,0,col_2423,0,
sent_5506,mOz6lGMKetU_sentence_225.wav,I can relate to your feelings.,Tôi hiểu cảm giác của bạn.,A1,sentence,simple,declarative,pronoun|modal|verb|prepositional_phrase,0,col_745,0,
sent_5507,1cHYKOqk6_I_sentence_612.wav,I can resist everything but temptation.,Tôi có thể cưỡng lại mọi thứ trừ cám dỗ.,A2,sentence,simple,declarative,modal|pronoun|verb|preposition|noun,0,col_1446,0,
sent_5508,ihK-SbRzvOk_sentence_059.wav,I can swim across the river.,Tôi có thể bơi qua sông.,A1,sentence,simple,declarative,pronoun|modal|verb|prepositional_phrase,0,col_2470,0,
sent_5509,5QFYjqDs43g_sentence_233.wav,I can't breathe through my nose.,Tôi không thể thở bằng mũi.,A1,sentence,simple,declarative,modal|negation|prepositional_phrase,0,col_1266,0,
sent_5510,hv9d7-jBg8E_sentence_313.wav,I can't find my keys anywhere.,Tôi tìm mãi không thấy chìa khóa.,A1,sentence,simple,declarative,modal|negation,0,col_913,0,
sent_5511,2cy7Bzp7F9U_sentence_480.wav,I can't help thinking about it.,Tôi không thể ngừng nghĩ về điều đó.,A1,sentence,simple,declarative,pronoun|modal|negation|prepositional_phrase,0,col_2899,0,
sent_5512,1RIdJ5ZspdU_sentence_233.wav,I can't imagine living like that.,Tôi không thể tưởng tượng nổi cuộc sống như vậy.,A2,sentence,simple,declarative,modal|negation|pronoun|verb|preposition|determiner|prepositional_phrase|verb_phrase,0,col_1807,0,
sent_5513,lg4eZ34RtJM_sentence_551.wav,I can't imagine that it's true.,Tôi không thể tưởng tượng điều đó là sự thật.,A1,sentence,complex,declarative,modal|negation|present_simple|verb|pronoun|adjective|relative_clause,0,col_1807,0,
sent_5514,RTQzXWhlRFM_sentence_866.wav,I can't lift my left arm.,Tôi không thể nâng cánh tay trái lên.,A2,sentence,simple,declarative,modal|negation|pronoun|verb|determiner|adjective|noun,0,col_2010,0,
sent_5515,w9FIqvip19Y_sentence_772.wav,I can't predict what will happen.,Tôi không thể dự đoán được điều gì sẽ xảy ra.,A2,sentence,complex,declarative,modal|negation|future_will|relative_clause|pronoun|verb,0,col_1833,0,
sent_5516,YOu7_dnpQb0_sentence_008.wav,I can't recall who said that.,Tôi không nhớ ai đã nói điều đó.,A2,sentence,complex,declarative,present_simple|modal|negation|pronoun|relative_clause,0,col_1640,0,
sent_5517,UTFpMaHxHxI_sentence_307.wav,I can't see any stars tonight.,Tối nay tôi không thấy ngôi sao nào cả.,A1,sentence,simple,declarative,modal|negation|verb|determiner|noun|adverb,0,col_2247,0,
sent_5518,RTQzXWhlRFM_sentence_305.wav,I can't stand him any more.,Tôi không thể chịu đựng anh ta thêm nữa.,A1,sentence,simple,declarative,modal|negation|pronoun|verb,0,col_2919,0,
sent_5519,YresZ0P7mrA_sentence_919.wav,I can't stand that silly man.,Tôi không thể chịu nổi gã đàn ông ngớ ngẩn đó.,A1,sentence,simple,declarative,pronoun|modal|negation|verb|determiner|adjective|noun|present_simple,0,col_1496,0,
sent_5520,mVebDiDUOqA_sentence_627.wav,I can't stand the noise outside.,Tôi không chịu nổi tiếng ồn bên ngoài.,A1,sentence,simple,declarative,modal|negation,0,col_2376,0,
sent_5521,Rge4X4FC1fc_sentence_162.wav,I can't stand this hot weather.,Tôi không chịu nổi thời tiết nóng nực này.,A2,sentence,simple,declarative,modal|negation|pronoun|verb|determiner|adjective|noun|noun_phrase,0,col_2425,0,
sent_5522,DRNH2LZ7HH0_sentence_225.wav,I can't stretch my arms out.,Tôi không thể duỗi thẳng tay ra.,A2,sentence,simple,declarative,modal|negation|pronoun|verb|noun_phrase,0,col_307,0,
sent_5523,IldNF_yojCw_sentence_164.wav,I couldn't agree more about it.,Tôi hoàn toàn đồng ý với điều đó.,A2,sentence,simple,declarative,modal|negation|comparison|pronoun|verb|prepositional_phrase,0,col_2714,0,
sent_5524,rRE4l40V9rQ_sentence_359.wav,I crossed the river by boat.,Tôi đã vượt sông bằng thuyền.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,0,col_2459,0,
sent_5525,YmyzmcWsbfY_sentence_454.wav,I dare say he is right.,Tôi dám chắc anh ấy nói đúng.,A1,sentence,complex,declarative,present_simple|pronoun|verb|adjective,0,col_791,0,
sent_5526,lQuu1XM80ng_sentence_320.wav,I dare say he won't come.,Tôi dám chắc là anh ta sẽ không đến.,A1,sentence,complex,declarative,future_will|negation|pronoun|verb|modal,0,col_791,0,
sent_5527,rvjLZBOi-I8_sentence_330.wav,I declined his invitation to dinner.,Tôi đã từ chối lời mời ăn tối của anh ấy.,A1,sentence,simple,declarative,past_simple|pronoun|verb|noun|determiner|preposition|noun_phrase|prepositional_phrase,0,col_1048,0,
sent_5528,eklfrJkH6xw_sentence_534.wav,I demand to know what's happening.,Tôi yêu cầu được biết chuyện gì đang xảy ra.,A1,sentence,complex,declarative,present_simple|pronoun|verb|verb_phrase|relative_clause,0,col_2078,0,
sent_5529,DOcJti0SfA0_sentence_401.wav,I did it simply for money.,Tôi làm vậy chỉ vì tiền.,A2,sentence,simple,declarative,past_simple|pronoun|verb|adverb|preposition|noun|prepositional_phrase,0,col_831,0,
sent_5530,H8V-qX2PKdA_sentence_520.wav,I didn't know I was invited.,Tôi không biết mình được mời.,A2,sentence,complex,declarative,past_simple|negation|passive,0,col_2587,0,
sent_5531,VbsNhBfwxf0_sentence_384.wav,I didn't know she was ill.,Tôi không biết cô ấy bị bệnh.,A2,sentence,complex,declarative,past_simple|negation|pronoun|verb|adjective,0,col_601,0,
sent_5532,MYQ5iy3aRSo_sentence_645.wav,I didn't mean to disappoint her.,Tôi không hề có ý định làm cô ấy thất vọng.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|verb_phrase,0,col_1267,0,
sent_5533,aHf27Jt0exE_sentence_008.wav,I didn't mean to embarrass you.,Tôi không cố ý làm bạn xấu hổ.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb_phrase,0,col_749,0,
sent_5534,GUksrGBeln0_sentence_304.wav,I didn't mean to frighten you.,Tôi không có ý định làm bạn sợ.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|verb_phrase,0,col_751,0,
sent_5535,dvmlHiHdqSs_sentence_027.wav,I didn't mean to insult you.,Tôi không có ý xúc phạm bạn.,A2,sentence,simple,declarative,past_simple|negation|verb_phrase|pronoun,0,col_1619,0,
sent_5536,aHf27Jt0exE_sentence_298.wav,I didn't mean to offend you.,Tôi không có ý xúc phạm bạn.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb_phrase,0,col_523,0,
sent_5537,cizzwQ1_EDM_sentence_612.wav,I didn't see the stop sign.,Tôi không nhìn thấy biển báo dừng.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb|determiner|noun_phrase,0,col_2721,0,
sent_5538,cQU8U99fZnQ_sentence_545.wav,I disapprove of what you say.,Tôi không đồng ý với những gì bạn nói.,A2,sentence,complex,declarative,present_simple|pronoun|verb|preposition|relative_clause,0,col_347,0,
sent_5539,Xl-hGqGxJEw_sentence_394.wav,I don't agree with their policy.,Tôi không đồng ý với chính sách của họ.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|preposition|determiner|noun,0,col_630,0,
sent_5540,eNFFf2rcKC8_sentence_769.wav,I don't altogether agree with you.,Tôi không hoàn toàn đồng ý với bạn.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|adverb|prepositional_phrase,0,col_1374,0,
sent_5541,5QFYjqDs43g_sentence_172.wav,I don't care about your past.,Tôi không quan tâm đến quá khứ của bạn.,A1,sentence,simple,declarative,present_simple|negation|pronoun|verb|preposition|determiner|noun,0,col_2206,0,
sent_5542,YresZ0P7mrA_sentence_435.wav,I don't feel like working today.,Hôm nay tôi không có tâm trạng làm việc.,A1,sentence,simple,declarative,present_simple|negation|pronoun|verb|adverb|verb_phrase,0,col_2782,0,
sent_5543,2cy7Bzp7F9U_sentence_201.wav,I don't have time to relax.,Tôi không có thời gian để thư giãn.,A1,sentence,simple,declarative,present_simple|negation|pronoun|verb|noun,0,col_1256,0,
sent_5544,IldNF_yojCw_sentence_173.wav,I don't know either of them.,Tôi không quen biết cả hai người họ.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|preposition|noun_phrase,0,col_2294,0,
sent_5545,9MLV1X74KFM_sentence_361.wav,I don't know what actually happened.,Tôi không biết chuyện gì thực sự đã xảy ra.,A1,sentence,complex,declarative,present_simple|past_simple|negation|pronoun|verb|adverb,0,col_1320,0,
sent_5546,7kahh2YZLLY_sentence_337.wav,I don't know where he is.,Tôi không biết anh ấy đang ở đâu.,A1,sentence,complex,declarative,present_simple|negation|question_form,0,col_2872,0,
