audio_file,subtitle
d448ERf2gJk_sentence_851.wav,Don't you think that's a good combination?
d448ERf2gJk_sentence_859.wav,Meatly.
d448ERf2gJk_sentence_863.wav,I think what he says is absolute rubbish.
d448ERf2gJk_sentence_866.wav,Rubbish.
d448ERf2gJk_sentence_887.wav,Loan
d448ERf2gJk_sentence_905.wav,adequately.
d448ERf2gJk_sentence_908.wav,Rough.
d448ERf2gJk_sentence_924.wav,"The atmosphere is relaxed, informal and friendly."
d448ERf2gJk_sentence_929.wav,It's only an informal meeting.
d448ERf2gJk_sentence_959.wav,It's an easy victory.
d448ERf2gJk_sentence_970.wav,Where's my knitting?
d448ERf2gJk_sentence_977.wav,He thinks being a father is easy. What planet is he on?
dOKwbK4u5zo_sentence_000.wav,Therefore
dOKwbK4u5zo_sentence_001.wav,"I got there really early, therefore I was first in line."
dOKwbK4u5zo_sentence_003.wav,Ankle
dOKwbK4u5zo_sentence_004.wav,He has a broken ankle.
dOKwbK4u5zo_sentence_008.wav,I slipped and twisted my ankle.
dOKwbK4u5zo_sentence_018.wav,It's been a pleasure chatting with you.
dOKwbK4u5zo_sentence_020.wav,Why don't you come in for a cup of coffee and a chat?
dOKwbK4u5zo_sentence_023.wav,That man is a journalist.
dOKwbK4u5zo_sentence_029.wav,I want to be a journalist.
dOKwbK4u5zo_sentence_030.wav,Repeated.
dOKwbK4u5zo_sentence_037.wav,He was repeated absences from work.
dOKwbK4u5zo_sentence_045.wav,He recorded his observations in a notebook.
dOKwbK4u5zo_sentence_052.wav,The damage cannot be undone.
dOKwbK4u5zo_sentence_057.wav,Appeal
dOKwbK4u5zo_sentence_058.wav,His idea doesn't appeal to me very much.
dOKwbK4u5zo_sentence_066.wav,The Beatles have never really lost their appeal.
dOKwbK4u5zo_sentence_068.wav,Aim.
dOKwbK4u5zo_sentence_077.wav,His aim is to become a doctor.
dOKwbK4u5zo_sentence_079.wav,Contribute.
dOKwbK4u5zo_sentence_090.wav,Bend
dOKwbK4u5zo_sentence_091.wav,The road bends to the left here. He bent down and picked her up.
dOKwbK4u5zo_sentence_092.wav,Bend.
dOKwbK4u5zo_sentence_093.wav,The road bends to the left here.
dOKwbK4u5zo_sentence_094.wav,He bent down and picked her up.
dOKwbK4u5zo_sentence_096.wav,conventional.
dOKwbK4u5zo_sentence_099.wav,Why are conventional language classes so boring?
dOKwbK4u5zo_sentence_106.wav,This kind of plant grows only in the tropical regions.
dOKwbK4u5zo_sentence_107.wav,The island has a tropical climate.
dOKwbK4u5zo_sentence_117.wav,Resolve.
dOKwbK4u5zo_sentence_119.wav,I resolve to quit smoking.
dOKwbK4u5zo_sentence_149.wav,calmly.
dOKwbK4u5zo_sentence_152.wav,The man calmly talked to his customers.
dOKwbK4u5zo_sentence_157.wav,I've met him on several occasions.
dOKwbK4u5zo_sentence_165.wav,Passport.
dOKwbK4u5zo_sentence_170.wav,May I see your passport?
dOKwbK4u5zo_sentence_174.wav,This passport is valid for five years.
dOKwbK4u5zo_sentence_178.wav,Grab him! Don't let him get away!
dOKwbK4u5zo_sentence_180.wav,He grabbed my hand.
dOKwbK4u5zo_sentence_195.wav,Musician
dOKwbK4u5zo_sentence_197.wav,I want to become a musician.
dOKwbK4u5zo_sentence_199.wav,Who's your favorite musician?
dOKwbK4u5zo_sentence_210.wav,Nothing satisfies him. He's always complaining.
dOKwbK4u5zo_sentence_214.wav,It is still in the testing stage.
dOKwbK4u5zo_sentence_220.wav,Who is the girl singing on the stage?
dOKwbK4u5zo_sentence_242.wav,Remarks.
dOKwbK4u5zo_sentence_247.wav,Shell
dOKwbK4u5zo_sentence_248.wav,We collected shells on the beach.
dOKwbK4u5zo_sentence_254.wav,It's made of coconut shell.
dOKwbK4u5zo_sentence_256.wav,The shell of an egg is easily broken.
dOKwbK4u5zo_sentence_258.wav,Revision.
dOKwbK4u5zo_sentence_260.wav,He made some minor revisions to the report.
dOKwbK4u5zo_sentence_268.wav,I need a shirt with a stiff collar.
dOKwbK4u5zo_sentence_270.wav,I woke up with a stiff neck.
dOKwbK4u5zo_sentence_274.wav,Irritate.
dOKwbK4u5zo_sentence_275.wav,Don't irritate me.
dOKwbK4u5zo_sentence_289.wav,Truly.
dOKwbK4u5zo_sentence_301.wav,Keep your receipt as proof of purchase.
dOKwbK4u5zo_sentence_317.wav,It's gradually getting colder.
dOKwbK4u5zo_sentence_336.wav,The room is newly painted.
dOKwbK4u5zo_sentence_342.wav,Tidy
dOKwbK4u5zo_sentence_353.wav,Chairman?
dOKwbK4u5zo_sentence_354.wav,Chairwoman
dOKwbK4u5zo_sentence_357.wav,She was the chairwoman of the finance committee.
dOKwbK4u5zo_sentence_360.wav,He is the chairman of the conference.
dOKwbK4u5zo_sentence_364.wav,We elected Jack Chairman.
dOKwbK4u5zo_sentence_373.wav,The chemical formula of water is H two O.
dOKwbK4u5zo_sentence_382.wav,Jive.
dOKwbK4u5zo_sentence_398.wav,Beginning.
dOKwbK4u5zo_sentence_399.wav,I'll start again from the beginning.
dOKwbK4u5zo_sentence_403.wav,Consideration.
dOKwbK4u5zo_sentence_410.wav,The problem is not worth consideration.
dOKwbK4u5zo_sentence_414.wav,Army
dOKwbK4u5zo_sentence_416.wav,Her husband is in the army.
dOKwbK4u5zo_sentence_419.wav,He left home and joined the army after he graduated from high school.
dOKwbK4u5zo_sentence_421.wav,Why did you join the army?
dOKwbK4u5zo_sentence_474.wav,She publicly admitted her mistake.
dOKwbK4u5zo_sentence_484.wav,You should have behaved calmly to her.
dOKwbK4u5zo_sentence_495.wav,Contribution.
dOKwbK4u5zo_sentence_497.wav,He went from door to door asking for contributions.
dOKwbK4u5zo_sentence_499.wav,contribution.
dOKwbK4u5zo_sentence_508.wav,Did you make a formal agreement with him?
dOKwbK4u5zo_sentence_509.wav,Formal education will make you a living. Self-education will make you a fortune. Jim Ron.
dOKwbK4u5zo_sentence_511.wav,He has no formal education.
dOKwbK4u5zo_sentence_519.wav,I don't like these remarks.
dOKwbK4u5zo_sentence_535.wav,This is a very sophisticated device.
dOKwbK4u5zo_sentence_552.wav,Prisoner.
dOKwbK4u5zo_sentence_563.wav,He deserves to be punished.
dOKwbK4u5zo_sentence_574.wav,What a dear child.
dOKwbK4u5zo_sentence_583.wav,Truly
dOKwbK4u5zo_sentence_585.wav,I'm truly sorry about what happened.
dOKwbK4u5zo_sentence_589.wav,I wonder if you are truly happy.
dOKwbK4u5zo_sentence_616.wav,"I'm innocent, please believe me."
dOKwbK4u5zo_sentence_620.wav,He has just bought a new cabinet from the store.
dOKwbK4u5zo_sentence_633.wav,Everyone was shocked by what happened.
dOKwbK4u5zo_sentence_634.wav,She was shocked when she heard my story.
dOKwbK4u5zo_sentence_635.wav,Wednesday
dOKwbK4u5zo_sentence_636.wav,She has been absent since last Wednesday.
dOKwbK4u5zo_sentence_645.wav,It is shade.
dOKwbK4u5zo_sentence_664.wav,Screen
dOKwbK4u5zo_sentence_667.wav,The boy is staring at the television screen.
dOKwbK4u5zo_sentence_677.wav,The books were stacked from floor to ceiling.
dOKwbK4u5zo_sentence_680.wav,Hero
dOKwbK4u5zo_sentence_681.wav,You guys are my heroes.
dOKwbK4u5zo_sentence_683.wav,He became a national hero.
dOKwbK4u5zo_sentence_684.wav,Pepper.
dOKwbK4u5zo_sentence_690.wav,We've run out of salt and pepper.
dOKwbK4u5zo_sentence_699.wav,School violence is a big problem.
dOKwbK4u5zo_sentence_711.wav,I'm Claire.
dOKwbK4u5zo_sentence_719.wav,Why are people clapping?
dOKwbK4u5zo_sentence_733.wav,Content
dOKwbK4u5zo_sentence_736.wav,Are you content with your present salary?
dOKwbK4u5zo_sentence_741.wav,"The content of his essay is excellent, but it's not very well expressed."
dOKwbK4u5zo_sentence_746.wav,"Don't worry, it was a false alarm."
dOKwbK4u5zo_sentence_752.wav,Attraction
dOKwbK4u5zo_sentence_755.wav,She felt an immediate attraction for him.
dOKwbK4u5zo_sentence_768.wav,Reputation.
dOKwbK4u5zo_sentence_775.wav,He doesn't care about his reputation anymore.
dOKwbK4u5zo_sentence_790.wav,He's a typical workaholic.
dOKwbK4u5zo_sentence_791.wav,It was typical of her to be late.
dOKwbK4u5zo_sentence_795.wav,He lives on a pension.
dOKwbK4u5zo_sentence_807.wav,The thief ran away when he saw a policeman.
dOKwbK4u5zo_sentence_825.wav,We received a large package.
dOKwbK4u5zo_sentence_842.wav,That was a considerable distance.
dOKwbK4u5zo_sentence_848.wav,"Behind every successful man, there's a lot of unsuccessful years."
dOKwbK4u5zo_sentence_852.wav,She blamed her unhappiness on her parents.
dOKwbK4u5zo_sentence_855.wav,The railway is still under construction.
dOKwbK4u5zo_sentence_860.wav,The railway is high.
dOKwbK4u5zo_sentence_861.wav,"Hi, how are you doing?"
dOKwbK4u5zo_sentence_862.wav,I'm just calling to say hi.
dOKwbK4u5zo_sentence_869.wav,He touched me on the cheek.
dOKwbK4u5zo_sentence_886.wav,Refusal.
dOKwbK4u5zo_sentence_896.wav,Winner
dOKwbK4u5zo_sentence_900.wav,"Congratulations, you are the winner."
dOKwbK4u5zo_sentence_903.wav,There are no winners in a divorce.
dOKwbK4u5zo_sentence_905.wav,I like this skirt. Can I try it on?
dOKwbK4u5zo_sentence_906.wav,"This skirt is too short, isn't it?"
dOKwbK4u5zo_sentence_924.wav,I have no sympathy for her.
dOKwbK4u5zo_sentence_928.wav,I can remember the warmth of her hands.
dOKwbK4u5zo_sentence_937.wav,The ball is in the net.
dOKwbK4u5zo_sentence_938.wav,We have a fish in the net.
dVx3Jzfd7Hc_sentence_004.wav,Surrounding
dVx3Jzfd7Hc_sentence_006.wav,From here you can see the surrounding countryside.
dVx3Jzfd7Hc_sentence_017.wav,Lid.
dVx3Jzfd7Hc_sentence_019.wav,This lid is so tight that I can't open it.
dVx3Jzfd7Hc_sentence_071.wav,Pot.
dVx3Jzfd7Hc_sentence_103.wav,I trust his executive ability.
dVx3Jzfd7Hc_sentence_116.wav,He majors in philosophy.
dVx3Jzfd7Hc_sentence_126.wav,Argument
dVx3Jzfd7Hc_sentence_127.wav,We had an argument this morning.
dVx3Jzfd7Hc_sentence_141.wav,Function.
dVx3Jzfd7Hc_sentence_152.wav,All my attempts ended in failure.
dVx3Jzfd7Hc_sentence_160.wav,Sleeve.
dVx3Jzfd7Hc_sentence_166.wav,The sleeves are too long for me.
dVx3Jzfd7Hc_sentence_168.wav,Plate.
dVx3Jzfd7Hc_sentence_182.wav,He is a mere child.
dVx3Jzfd7Hc_sentence_222.wav,Mistaken.
dVx3Jzfd7Hc_sentence_234.wav,The concert was broadcast live.
dVx3Jzfd7Hc_sentence_244.wav,Insect
dVx3Jzfd7Hc_sentence_248.wav,I hate insects.
dVx3Jzfd7Hc_sentence_251.wav,What do you call this insect in English?
dVx3Jzfd7Hc_sentence_255.wav,The internet has exploded in popularity.
dVx3Jzfd7Hc_sentence_263.wav,Reception.
dVx3Jzfd7Hc_sentence_265.wav,You can get the tickets at the reception.
dVx3Jzfd7Hc_sentence_266.wav,Reception
dVx3Jzfd7Hc_sentence_272.wav,First
dVx3Jzfd7Hc_sentence_275.wav,Byte.
dVx3Jzfd7Hc_sentence_276.wav,Does your dog bite?
dVx3Jzfd7Hc_sentence_277.wav,"He was curious about how it would taste, so he took a small bite. It's nearly lunchtime. Why don't we stop to have a bite to eat?"
dVx3Jzfd7Hc_sentence_288.wav,Don't let one mistake spoil your day.
dVx3Jzfd7Hc_sentence_303.wav,Information leaflets are being distributed to hotels.
dVx3Jzfd7Hc_sentence_305.wav,New blankets were distributed to the poor.
dVx3Jzfd7Hc_sentence_308.wav,We only distribute this product in Vietnam.
dVx3Jzfd7Hc_sentence_347.wav,This festival attracts thousands of visitors every year.
dVx3Jzfd7Hc_sentence_348.wav,Crop.
dVx3Jzfd7Hc_sentence_350.wav,The crops were badly damaged by the storm.
dVx3Jzfd7Hc_sentence_377.wav,I will do my best to ensure that such mistakes do not occur in future.
dVx3Jzfd7Hc_sentence_381.wav,Careful preparations ensure success.
dVx3Jzfd7Hc_sentence_401.wav,Things have improved considerably over the last few years.
dVx3Jzfd7Hc_sentence_402.wav,It's considerably colder this morning.
dVx3Jzfd7Hc_sentence_405.wav,Considerably.
dVx3Jzfd7Hc_sentence_422.wav,She is a sales executive.
dVx3Jzfd7Hc_sentence_449.wav,"As far as I know, there is no such function."
dVx3Jzfd7Hc_sentence_470.wav,He always calculates how much something will cost.
dvmlHiHdqSs_sentence_001.wav,He and his wife are always fighting about money.
dvmlHiHdqSs_sentence_014.wav,He
dvmlHiHdqSs_sentence_018.wav,What is he angry about?
dvmlHiHdqSs_sentence_027.wav,I didn't mean to insult you.
dvmlHiHdqSs_sentence_042.wav,You're the most beautiful girl in the world.
dvmlHiHdqSs_sentence_046.wav,What a cute girl.
dvmlHiHdqSs_sentence_051.wav,You may come whenever you like.
dvmlHiHdqSs_sentence_059.wav,This is ridiculous.
dvmlHiHdqSs_sentence_090.wav,He broke up with his girlfriend.
dvmlHiHdqSs_sentence_099.wav,He guided us around the city.
dvmlHiHdqSs_sentence_100.wav,See
dvmlHiHdqSs_sentence_103.wav,I have a house by the sea.
dvmlHiHdqSs_sentence_117.wav,Gift.
dvmlHiHdqSs_sentence_118.wav,I'm looking for a gift for my wife.
dvmlHiHdqSs_sentence_124.wav,Party.
dvmlHiHdqSs_sentence_129.wav,I invited them to the party.
dvmlHiHdqSs_sentence_130.wav,I'm looking forward to the party.
dvmlHiHdqSs_sentence_135.wav,Where would you like to go first?
dvmlHiHdqSs_sentence_138.wav,Uh.
dvmlHiHdqSs_sentence_185.wav,Hard.
dvmlHiHdqSs_sentence_186.wav,It's hard not to worry about her.
dvmlHiHdqSs_sentence_214.wav,Nation
dvmlHiHdqSs_sentence_218.wav,Vietnam is an independent nation.
dvmlHiHdqSs_sentence_219.wav,Generous
dvmlHiHdqSs_sentence_224.wav,Thank you very much for your generous donation.
dvmlHiHdqSs_sentence_267.wav,She was born in Vietnam.
dvmlHiHdqSs_sentence_269.wav,"I was born on june ninth, nineteen eighty six."
dvmlHiHdqSs_sentence_279.wav,He looked so funny that I couldn't help laughing.
dvmlHiHdqSs_sentence_298.wav,Cancer kills thousands of people every year.
dvmlHiHdqSs_sentence_300.wav,He tried to kill himself with sleeping pills.
dvmlHiHdqSs_sentence_303.wav,He finally achieved his goals.
dvmlHiHdqSs_sentence_321.wav,Can you give me a lift to the station?
dvmlHiHdqSs_sentence_328.wav,Green is my favorite colour.
dvmlHiHdqSs_sentence_332.wav,Nearly.
dvmlHiHdqSs_sentence_336.wav,"I've worked here for nearly two years, said"
dvmlHiHdqSs_sentence_356.wav,"If anything happens to him, let me know."
dvmlHiHdqSs_sentence_368.wav,Here is a list of things I care about.
dvmlHiHdqSs_sentence_379.wav,Embarrassed.
dvmlHiHdqSs_sentence_386.wav,Shock.
dvmlHiHdqSs_sentence_390.wav,Did the test result shock you?
dvmlHiHdqSs_sentence_391.wav,Prepare yourself for a shock.
dvmlHiHdqSs_sentence_397.wav,There are many wild animals in this area.
dvmlHiHdqSs_sentence_398.wav,Each.
dvmlHiHdqSs_sentence_400.wav,Do you know each other?
dvmlHiHdqSs_sentence_401.wav,How much does each person need to pay?
dvmlHiHdqSs_sentence_406.wav,These clothes are finally dry.
dvmlHiHdqSs_sentence_418.wav,You look very nice.
dvmlHiHdqSs_sentence_428.wav,We saw a strange object in the sky.
dvmlHiHdqSs_sentence_435.wav,He likes geography and history.
dvmlHiHdqSs_sentence_438.wav,Injure.
dvmlHiHdqSs_sentence_440.wav,I injured myself with a sharp knife.
dvmlHiHdqSs_sentence_449.wav,There is a desk in a corner of the room.
dvmlHiHdqSs_sentence_456.wav,"She looks young, however, she's over 40."
dvmlHiHdqSs_sentence_481.wav,I'd like to confirm our reservations.
dvmlHiHdqSs_sentence_485.wav,Realize
dvmlHiHdqSs_sentence_486.wav,I'm glad you realize that.
dvmlHiHdqSs_sentence_491.wav,You're standing on my foot.
dvmlHiHdqSs_sentence_498.wav,Are you hungry?
dvmlHiHdqSs_sentence_499.wav,I'm a little bit hungry.
dvmlHiHdqSs_sentence_501.wav,Trust.
dvmlHiHdqSs_sentence_508.wav,Spell
dvmlHiHdqSs_sentence_509.wav,How do you spell your last name?
dvmlHiHdqSs_sentence_513.wav,I don't know how to spell this word.
dvmlHiHdqSs_sentence_514.wav,You spelled my name wrong.
dvmlHiHdqSs_sentence_519.wav,"Excuse me, I would like to make a request."
dvmlHiHdqSs_sentence_522.wav,Four
dvmlHiHdqSs_sentence_527.wav,Thank you for your invitation.
dvmlHiHdqSs_sentence_529.wav,Increase. Increase.
dvmlHiHdqSs_sentence_530.wav,I want to increase my English vocabulary.
dvmlHiHdqSs_sentence_535.wav,They asked for an increase in salary.
eNFFf2rcKC8_sentence_005.wav,Why are you so cheerful?
eNFFf2rcKC8_sentence_010.wav,She talked to us with a cheerful voice.
eNFFf2rcKC8_sentence_011.wav,Defined.
eNFFf2rcKC8_sentence_015.wav,Some words are hard to define.
eNFFf2rcKC8_sentence_016.wav,Things are not clearly defined.
eNFFf2rcKC8_sentence_032.wav,He ultimately agreed to the deal.
eNFFf2rcKC8_sentence_060.wav,Chocolate.
eNFFf2rcKC8_sentence_062.wav,Who wants hot chocolate?
eNFFf2rcKC8_sentence_080.wav,Rear.
eNFFf2rcKC8_sentence_092.wav,Fortune
eNFFf2rcKC8_sentence_103.wav,Dirt.
eNFFf2rcKC8_sentence_108.wav,You have to take a shower to get the dirt off.
eNFFf2rcKC8_sentence_114.wav,The director resigned in protest at the decision.
eNFFf2rcKC8_sentence_118.wav,Disgusting.
eNFFf2rcKC8_sentence_126.wav,Specialist
eNFFf2rcKC8_sentence_130.wav,He is a specialist in economics.
eNFFf2rcKC8_sentence_142.wav,Prayer.
eNFFf2rcKC8_sentence_144.wav,My prayer is that one day he will be healed.
eNFFf2rcKC8_sentence_159.wav,They confused me by asking so many questions.
eNFFf2rcKC8_sentence_161.wav,Poetry
eNFFf2rcKC8_sentence_177.wav,Bay.
eNFFf2rcKC8_sentence_180.wav,we have a house with a view across the bay.
eNFFf2rcKC8_sentence_193.wav,"Nevertheless, I"
eNFFf2rcKC8_sentence_195.wav,Nevertheless.
eNFFf2rcKC8_sentence_204.wav,She is hunting for a job.
eNFFf2rcKC8_sentence_207.wav,My brother will be going to college next week.
eNFFf2rcKC8_sentence_219.wav,All we want is peace.
eNFFf2rcKC8_sentence_220.wav,"Peace comes from within, do not seek it without. Buddha."
eNFFf2rcKC8_sentence_221.wav,Width.
eNFFf2rcKC8_sentence_222.wav,What is the width of the table?
eNFFf2rcKC8_sentence_223.wav,I carefully measured the length and width of the room.
eNFFf2rcKC8_sentence_237.wav,Today there is a wide generation gap between parents and their children.
eNFFf2rcKC8_sentence_242.wav,Children like to play outdoors.
eNFFf2rcKC8_sentence_252.wav,It has cost me a thousand dollars altogether.
eNFFf2rcKC8_sentence_268.wav,He lost a fortune in the stock market.
eNFFf2rcKC8_sentence_285.wav,Massive.
eNFFf2rcKC8_sentence_292.wav,Community.
eNFFf2rcKC8_sentence_300.wav,Do you take part in any community activities?
eNFFf2rcKC8_sentence_302.wav,That will benefit the community.
eNFFf2rcKC8_sentence_320.wav,She's a woman of strong character.
eNFFf2rcKC8_sentence_323.wav,This road curves gently to the right.
eNFFf2rcKC8_sentence_336.wav,Academic
eNFFf2rcKC8_sentence_357.wav,Importantly.
eNFFf2rcKC8_sentence_358.wav,"Keep your head high, keep your chin up, and most importantly, keep smiling."
eNFFf2rcKC8_sentence_359.wav,K safely.
eNFFf2rcKC8_sentence_367.wav,Do you have a train schedule?
eNFFf2rcKC8_sentence_380.wav,"You don't like chocolate, do you?"
eNFFf2rcKC8_sentence_383.wav,This shop specializes in chocolates.
eNFFf2rcKC8_sentence_388.wav,Pan
eNFFf2rcKC8_sentence_389.wav,"Don't touch that pan, it's very hot."
eNFFf2rcKC8_sentence_392.wav,Do you have a bigger pan?
eNFFf2rcKC8_sentence_423.wav,Literature.
eNFFf2rcKC8_sentence_429.wav,My favorite subject is literature.
eNFFf2rcKC8_sentence_430.wav,I majored in English literature.
eNFFf2rcKC8_sentence_431.wav,Needle.
eNFFf2rcKC8_sentence_432.wav,I need a needle and thread.
eNFFf2rcKC8_sentence_445.wav,decade.
eNFFf2rcKC8_sentence_452.wav,We have experienced many changes over the last decade.
eNFFf2rcKC8_sentence_493.wav,Chinese characters are difficult to read.
eNFFf2rcKC8_sentence_519.wav,"I'm at college, studying graphic design."
eNFFf2rcKC8_sentence_533.wav,It's standard procedure.
