source_audio_path,en_source_text,vi_translation,cefr_level
_0J3v14ZjW4_sentence_359.wav,This door leads to the garden.,Cánh cửa này dẫn ra vườn.,A2
_0J3v14ZjW4_sentence_360.wav,Depends.,Còn tùy.,A1
_0J3v14ZjW4_sentence_374.wav,He sometimes comes home late at night.,Đôi khi anh ấy về nhà muộn vào buổi tối.,A2
_0J3v14ZjW4_sentence_384.wav,Island.,Đảo.,A2
_0J3v14ZjW4_sentence_389.wav,There is only one store on the whole island.,Chỉ có một cửa hàng trên toàn đảo.,A2
_0J3v14ZjW4_sentence_391.wav,I want to live on that island.,Tôi muốn sống trên hòn đảo đó.,A1
_0J3v14ZjW4_sentence_398.wav,Can you direct me to the train station?,Anh có thể chỉ tôi đến ga xe lửa không?,A2
_0J3v14ZjW4_sentence_409.wav,Do you need any help?,Anh cần giúp gì không?,A1
_0J3v14ZjW4_sentence_438.wav,"The more she thought about it, the more depressed she became.","Càng nghĩ về nó, cô càng trở nên chán nản.",A2
_0J3v14ZjW4_sentence_444.wav,Movie,Phim,A1
_0J3v14ZjW4_sentence_445.wav,Let's go to the movies.,Đi xem phim thôi.,A1
_0J3v14ZjW4_sentence_446.wav,Would you like to go to a movie with me?,Anh có muốn đi xem phim với em không?,A1
_0J3v14ZjW4_sentence_451.wav,Control,Điều khiển,A1
_0J3v14ZjW4_sentence_467.wav,Between,Giữa,A2
_0J3v14ZjW4_sentence_468.wav,That is the border between Mexico and the United States.,Đó là biên giới giữa Mexico và Hoa Kỳ.,A2
_0J3v14ZjW4_sentence_469.wav,We can travel by train between London and Paris.,Chúng ta có thể đi bằng tàu hoả giữa London và Paris.,A2
_0J3v14ZjW4_sentence_475.wav,Yours.,Của bạn.,A1
_0J3v14ZjW4_sentence_481.wav,Business,Kinh doanh,A1
_0J3v14ZjW4_sentence_482.wav,Are you seriously thinking about starting your own business?,Anh có thực sự nghĩ đến việc bắt đầu kinh doanh không?,A2
_0J3v14ZjW4_sentence_492.wav,He bought me a new dictionary.,Anh ấy mua cho tôi một cuốn từ điển mới.,A1
_0J3v14ZjW4_sentence_493.wav,I keep a dictionary beside me when I'm doing crosswords.,Tôi luôn để từ điển bên cạnh khi chơi ô chữ.,A2
_0J3v14ZjW4_sentence_497.wav,This dictionary comprises about sixty five thousand words.,Từ điển này bao gồm khoảng sáu mươi lăm nghìn từ.,A2
_0J3v14ZjW4_sentence_520.wav,Do you know when she will come?,Anh có biết khi nào cô ấy sẽ đến không?,A1
_0J3v14ZjW4_sentence_530.wav,It's not easy to choose a career.,Không dễ để chọn nghề.,A2
_0J3v14ZjW4_sentence_538.wav,Direction,Hướng,A1
_0J3v14ZjW4_sentence_539.wav,Which direction did we go?,Chúng ta đã đi hướng nào?,A1
_0J3v14ZjW4_sentence_571.wav,Chicken.,Thịt gà.,A1
_0J3v14ZjW4_sentence_572.wav,She used up the chicken bones to make soup.,Cô ấy dùng hết xương gà để nấu súp.,A2
_0J3v14ZjW4_sentence_576.wav,Us.,Chúng ta.,A1
_0J3v14ZjW4_sentence_578.wav,Are you sure you don't want to go with us? He seems to know us.,Anh có chắc là không muốn đi với chúng tôi không?,A2
_0J3v14ZjW4_sentence_579.wav,Would you like to go out with us?,Anh có muốn đi chơi với chúng tôi không?,A1
_0J3v14ZjW4_sentence_589.wav,You obviously don't have time.,Rõ ràng là anh không có thời gian.,A2
_0J3v14ZjW4_sentence_612.wav,I like him despite his faults.,Tôi thích anh ta bất chấp những lỗi lầm của anh ta.,A1
_0J3v14ZjW4_sentence_631.wav,I am going to buy a new car.,Tôi sẽ mua một chiếc xe mới.,A1
_0J3v14ZjW4_sentence_651.wav,Gate.,Cổng.,A1
_0J3v14ZjW4_sentence_657.wav,Let's meet in front of the main gate at 8.30.,Hãy gặp nhau ở cổng chính lúc 8 giờ 30.,A2
_0J3v14ZjW4_sentence_661.wav,You'd better hurry up if you want to get home before dark.,Anh nên nhanh lên nếu anh muốn về nhà trước khi trời tối.,A2
_0J3v14ZjW4_sentence_668.wav,Multiply three by five and you get fifteen.,Nhân 3 với 5 và bạn có 15.,A2
_0J3v14ZjW4_sentence_697.wav,Block,Khối,A1
_0J3v14ZjW4_sentence_706.wav,I'm looking for a bank. Is there one near here?,"Tôi đang tìm một ngân hàng, có ngân hàng nào gần đây không?",A2
_0J3v14ZjW4_sentence_707.wav,Bank.,Ngân hàng.,A1
_0J3v14ZjW4_sentence_708.wav,He has plenty of money in the bank.,Hắn có rất nhiều tiền trong ngân hàng.,A2
_0J3v14ZjW4_sentence_712.wav,ourselves.,Chúng ta cũng vậy.,A1
_0J3v14ZjW4_sentence_719.wav,We can do it ourselves.,Chúng ta có thể tự làm.,A1
_0J3v14ZjW4_sentence_720.wav,Pleasure.,Rất vui.,A1
_0J3v14ZjW4_sentence_731.wav,Power.,Quyền lực.,A1
_0J3v14ZjW4_sentence_735.wav,Power,Quyền lực,A1
_0J3v14ZjW4_sentence_737.wav,I will do everything in my power to help you.,Tôi sẽ làm mọi thứ trong khả năng của mình để giúp anh.,A1
_0J3v14ZjW4_sentence_739.wav,Don't underestimate his power.,Đừng đánh giá thấp sức mạnh của anh ta.,A2
_0J3v14ZjW4_sentence_749.wav,I can't figure out what the writer is trying to say.,Tôi không thể hiểu được tác giả đang cố nói gì.,A2
_0J3v14ZjW4_sentence_762.wav,Domestic.,Trong nước.,A2
_0J3v14ZjW4_sentence_826.wav,I lost my way in the woods.,Tôi lạc đường trong rừng.,A1
_0J3v14ZjW4_sentence_835.wav,We have a reservation under the name of John.,Chúng tôi có đặt chỗ dưới tên John.,A2
_0J3v14ZjW4_sentence_840.wav,Sand,CátName,A2
_0J3v14ZjW4_sentence_849.wav,See you later.,Gặp lại sau.,A1
_0J3v14ZjW4_sentence_852.wav,Later.,Để sau đi.,A1
_0J3v14ZjW4_sentence_855.wav,She asked me to call her later.,Cô ấy bảo tôi gọi lại sau.,A1
_0J3v14ZjW4_sentence_857.wav,"Sooner or later, they will tell you the truth.","Sớm muộn gì, họ cũng sẽ nói cho anh sự thật.",A2
_0J3v14ZjW4_sentence_860.wav,I wonder if he regrets what he did to me.,Không biết ổng có hối hận vì những gì ổng đã làm với tôi không.,A2
_0J3v14ZjW4_sentence_863.wav,Regret,Hối tiếc,A1
_0J3v14ZjW4_sentence_866.wav,I have no regrets for what I've done.,Tôi không hối hận vì những gì tôi đã làm.,A1
_0J3v14ZjW4_sentence_876.wav,She expected him to buy her an expensive gift.,Cô mong đợi anh ta sẽ mua cho cô một món quà đắt tiền.,A2
_0J3v14ZjW4_sentence_877.wav,She surprised him with a small gift.,Cô ấy làm ông ngạc nhiên với một món quà nhỏ.,A2
_0J3v14ZjW4_sentence_891.wav,She gave me some useful advice.,Cô ấy cho tôi vài lời khuyên hữu ích.,A1
_0J3v14ZjW4_sentence_895.wav,Your cell phone rang a minute ago.,Điện thoại của anh vừa reo một phút trước.,A2
_0J3v14ZjW4_sentence_898.wav,I heard the phone ringing.,Tôi nghe thấy tiếng chuông điện thoại.,A1
_0J3v14ZjW4_sentence_903.wav,Former.,Trước đây.,A2
_0J3v14ZjW4_sentence_936.wav,Could you draw a map for me?,Anh vẽ bản đồ giúp tôi được không?,A1
_0J3v14ZjW4_sentence_941.wav,Farm.,Nông trại.,A1
_0J3v14ZjW4_sentence_944.wav,My father works on a sheep farm.,Cha tôi làm việc trong một trang trại cừu.,A2
_0J3v14ZjW4_sentence_947.wav,My family has been living on the farm for many years.,Gia đình tôi đã sống ở nông trại nhiều năm.,A2
_0J3v14ZjW4_sentence_971.wav,Recognize.,Nhận ra.,A1
_0J3v14ZjW4_sentence_972.wav,I'm sorry I didn't recognize you.,Xin lỗi vì đã không nhận ra anh.,A1
_0J3v14ZjW4_sentence_973.wav,Do you recognize anyone?,Anh có nhận ra ai không?,A1
_0J3v14ZjW4_sentence_974.wav,I recognized her by her red hair.,Tôi nhận ra cô ấy qua mái tóc đỏ.,A2
aHf27Jt0exE_sentence_000.wav,Embarrass.,Xấu hổ.,A2
aHf27Jt0exE_sentence_008.wav,"I didn't mean to embarrass you, said","Tôi không có ý làm bạn xấu hổ, nói",A2
aHf27Jt0exE_sentence_013.wav,"Send me the tracking number, please.",Làm ơn gửi cho tôi số theo dõi.,A2
aHf27Jt0exE_sentence_030.wav,You are perfectly capable of doing it yourself.,Bạn hoàn toàn có khả năng tự làm điều đó.,A2
aHf27Jt0exE_sentence_033.wav,It's perfectly white.,Nó có màu trắng hoàn hảo.,A1
aHf27Jt0exE_sentence_043.wav,They haven't formally announced their engagement yet.,Họ vẫn chưa chính thức công bố đính hôn.,A2
aHf27Jt0exE_sentence_058.wav,Precise.,Chính xác.,A2
aHf27Jt0exE_sentence_075.wav,He travelled throughout the country.,Ông đi khắp đất nước.,A2
aHf27Jt0exE_sentence_079.wav,He drew some vertical lines on the paper.,Ông vẽ vài nét thẳng đứng trên giấy.,A2
aHf27Jt0exE_sentence_087.wav,Why are you so upset?,Sao anh lại buồn vậy?,A1
aHf27Jt0exE_sentence_104.wav,I'd be delighted if you could join us for dinner.,Tôi sẽ rất vui nếu anh có thể ăn tối cùng chúng tôi.,A2
aHf27Jt0exE_sentence_119.wav,Exaggerate.,Phóng đại.,A2
aHf27Jt0exE_sentence_156.wav,I'm impatient with his inability to make decisions.,Tôi nóng ruột với sự bất lực của anh ta trong việc đưa ra quyết định.,A2
aHf27Jt0exE_sentence_174.wav,New locks were installed on all the doors.,Tất cả các cửa đều được lắp ổ khóa mới.,A2
aHf27Jt0exE_sentence_196.wav,He cut some branches off the tree. Their colleague was transferred to an overseas branch.,Ông đã cắt một số cành cây. Đồng nghiệp của họ đã được chuyển đến một chi nhánh ở nước ngoài.,B1
aHf27Jt0exE_sentence_207.wav,It's a passenger train.,Đó là một chuyến tàu chở khách.,A1
aHf27Jt0exE_sentence_221.wav,Hammer.,Búa.,A1
aHf27Jt0exE_sentence_222.wav,I can't do it without a hammer.,Tôi không thể làm được nếu không có búa.,A1
aHf27Jt0exE_sentence_223.wav,He accidentally hit his thumb with the hammer.,Anh ta vô tình đập búa vào ngón tay.,A2
aHf27Jt0exE_sentence_227.wav,This hammer is just the thing I need.,Cây búa này là thứ tôi cần.,A1
aHf27Jt0exE_sentence_228.wav,Punish.,Trừng phạt.,A1
aHf27Jt0exE_sentence_235.wav,She was punished for lying.,Cô ấy bị trừng phạt vì nói dối.,A1
aHf27Jt0exE_sentence_236.wav,Are you being punished?,Anh đang bị trừng phạt à?,A1
aHf27Jt0exE_sentence_239.wav,Rope.,Dây thừng.,A1
aHf27Jt0exE_sentence_241.wav,I need a long rope.,Tôi cần một sợi dây thừng dài.,A1
aHf27Jt0exE_sentence_242.wav,Fasten the rope to the tree.,Buộc dây vào cây.,A1
aHf27Jt0exE_sentence_258.wav,Fame.,Danh vọng.,A2
aHf27Jt0exE_sentence_269.wav,upset.,"Bạn có thể nói, "" Em cảm thấy rất buồn khi phải làm việc này.",A1
aHf27Jt0exE_sentence_274.wav,Reduction,Giảm,A2
aHf27Jt0exE_sentence_275.wav,I think that the reduction of taxes is necessary.,Tôi nghĩ rằng việc giảm thuế là cần thiết.,A2
aHf27Jt0exE_sentence_279.wav,Hook.,Móc.,A2
aHf27Jt0exE_sentence_280.wav,Hang your hat on the hook.,Treo mũ lên móc.,A1
aHf27Jt0exE_sentence_283.wav,Where can I buy a fish hook?,Tôi có thể mua một cái móc câu ở đâu?,A2
aHf27Jt0exE_sentence_284.wav,Fuel,Nhiên liệu,A1
aHf27Jt0exE_sentence_285.wav,Make sure you don't run out of fuel.,Đảm bảo không hết nhiên liệu.,A2
aHf27Jt0exE_sentence_289.wav,We're almost out of fuel.,Chúng ta sắp hết nhiên liệu rồi.,A2
aHf27Jt0exE_sentence_298.wav,I didn't mean to offend you.,Tôi không có ý xúc phạm anh.,A2
aHf27Jt0exE_sentence_301.wav,All you have to do is push this red button.,Tất cả những gì anh phải làm là bấm cái nút đỏ này.,A1
aHf27Jt0exE_sentence_302.wav,Just push the button on the machine and it will do everything automatically.,Chỉ cần nhấn nút trên máy và nó sẽ tự động làm tất cả mọi thứ.,A2
aHf27Jt0exE_sentence_303.wav,Symbol.,Biểu tượng.,A1
aHf27Jt0exE_sentence_305.wav,The lion is a symbol of courage.,Sư tử là biểu tượng của lòng dũng cảm.,A2
aHf27Jt0exE_sentence_311.wav,Pack.,Gói.,A1
aHf27Jt0exE_sentence_322.wav,Unhappiness.,Bất hạnh.,A2
aHf27Jt0exE_sentence_324.wav,She divorced him after many years of unhappiness.,Cô ly dị anh sau nhiều năm không hạnh phúc.,B1
aHf27Jt0exE_sentence_328.wav,There is a house across the stream.,Có một ngôi nhà bên kia dòng suối.,A1
aHf27Jt0exE_sentence_333.wav,Pleasantly.,Sự dễ chịu.,A2
aHf27Jt0exE_sentence_361.wav,Perfectly.,Hoàn hảo.,A1
aHf27Jt0exE_sentence_391.wav,Violence,Bạo lực,A1
aHf27Jt0exE_sentence_392.wav,We don't like violence.,Chúng tôi không thích bạo lực.,A1
aHf27Jt0exE_sentence_397.wav,There is almost no violence in that city.,Hầu như không có bạo lực trong thành phố đó.,A2
aHf27Jt0exE_sentence_401.wav,Wooden.,Gỗ.,A2
aHf27Jt0exE_sentence_406.wav,Shade.,Bóng râm.,A1
aHf27Jt0exE_sentence_457.wav,Stage,Giai đoạn,A1
aHf27Jt0exE_sentence_474.wav,This box is made of tin.,Cái hộp này làm bằng thiếc.,A1
aHf27Jt0exE_sentence_481.wav,Document.,Tài liệu.,A2
aHf27Jt0exE_sentence_483.wav,I swear I never showed anyone that document.,Tôi thề là chưa từng cho ai xem tài liệu đó.,A1
aHf27Jt0exE_sentence_484.wav,I'd like you to translate this document into French.,Tôi muốn anh dịch tài liệu này sang tiếng Pháp.,A2
aHf27Jt0exE_sentence_485.wav,Unsuccessful.,Không thành công.,A2
aHf27Jt0exE_sentence_486.wav,My plan was unsuccessful.,Kế hoạch của tôi đã không thành công.,A2
aHf27Jt0exE_sentence_518.wav,His name is on the tip of my tongue.,Tên hắn ở trên đầu lưỡi tôi.,A2
aHf27Jt0exE_sentence_523.wav,Sympathy,Sự đồng cảm,A1
aHf27Jt0exE_sentence_531.wav,Sailing,Đang dong buồm,A2
aHf27Jt0exE_sentence_532.wav,We'll go sailing tomorrow.,Ngày mai chúng ta sẽ đi thuyền.,A1
aHf27Jt0exE_sentence_538.wav,I'm going to the sailing club.,Tôi sẽ đến câu lạc bộ chèo thuyền.,A1
aHf27Jt0exE_sentence_539.wav,Sour,Chua,A2
aHf27Jt0exE_sentence_540.wav,This apple tastes sour.,Quả táo này có vị chua.,A2
aHf27Jt0exE_sentence_548.wav,Lemons are sour.,Chanh có vị chua.,A1
aHf27Jt0exE_sentence_549.wav,The milk went sour.,Sữa bị chua.,A2
aHf27Jt0exE_sentence_550.wav,Sight.,Thị giác.,A1
aHf27Jt0exE_sentence_554.wav,Site.,Địa điểm.,A2
aHf27Jt0exE_sentence_575.wav,"Nature is full of mysteries, and","Thiên nhiên đầy những bí ẩn, và",A2
aHf27Jt0exE_sentence_581.wav,Journalist,Nhà báo,A2
aHf27Jt0exE_sentence_613.wav,"In terms of experience, I have the edge on you.","Về kinh nghiệm, tôi có lợi thế hơn anh.",A2
aHf27Jt0exE_sentence_614.wav,This knife has no sharp edge.,Con dao này không có lưỡi sắc.,A2
aHf27Jt0exE_sentence_640.wav,Her unexpected arrival confused all our plans.,Sự xuất hiện bất ngờ của cô ấy làm rối tung mọi kế hoạch của chúng tôi.,A2
aHf27Jt0exE_sentence_647.wav,Don't judge people by their appearance.,Đừng đánh giá người khác qua vẻ bề ngoài.,A2
aHf27Jt0exE_sentence_659.wav,A red sign usually indicates danger.,Dấu hiệu đỏ thường cho thấy sự nguy hiểm.,A2
aHf27Jt0exE_sentence_667.wav,She got in the car and started the engine.,Cô ấy vào xe và khởi động máy.,A2
aHf27Jt0exE_sentence_674.wav,What are your qualifications?,Bằng cấp của anh là gì?,A1
aHf27Jt0exE_sentence_692.wav,There are over 50 people in this classroom.,Có hơn 50 người trong lớp này.,A1
aHf27Jt0exE_sentence_694.wav,"The classroom was so small, we moved to another one.","Lớp học quá nhỏ, chúng tôi chuyển sang lớp khác.",A2
aHf27Jt0exE_sentence_695.wav,There are Mr.,Có ông,A1
aHf27Jt0exE_sentence_698.wav,Brand.,Thương hiệu.,A1
aHf27Jt0exE_sentence_700.wav,What kind of dog food do you feed your dog?,Bạn cho chó ăn loại thức ăn nào?,A2
aHf27Jt0exE_sentence_701.wav,It takes a long time to build a brand.,Phải mất rất nhiều thời gian để xây dựng thương hiệu.,A2
aHf27Jt0exE_sentence_706.wav,The book provides some good household cleaning tips.,Cuốn sách cung cấp một số lời khuyên hữu ích về cách làm sạch nhà cửa.,A2
aHf27Jt0exE_sentence_726.wav,The gifts will delight the children.,Những món quà sẽ làm vui lòng trẻ em.,A2
aHf27Jt0exE_sentence_730.wav,Let's hide behind the curtain.,Trốn sau tấm màn đi.,A1
aHf27Jt0exE_sentence_732.wav,The curtains make this room look beautiful.,Rèm cửa làm căn phòng này trông đẹp.,A1
aHf27Jt0exE_sentence_736.wav,I have trouble swallowing pills.,Tôi gặp khó khăn khi nuốt thuốc.,A1
aHf27Jt0exE_sentence_744.wav,Our children love ice cream.,Con cái chúng tôi thích kem.,A1
aHf27Jt0exE_sentence_745.wav,I love chocolate creams.,Tôi thích kem sô cô la.,A1
aHf27Jt0exE_sentence_746.wav,He doesn't allow his son to eat ice cream.,Ông ta không cho con trai ăn kem.,A2
aHf27Jt0exE_sentence_753.wav,The disease has affected her sight.,Căn bệnh đã ảnh hưởng đến thị lực của cô.,A2
aHf27Jt0exE_sentence_768.wav,I'm not frightened of him.,Tôi không sợ hắn.,A1
aHf27Jt0exE_sentence_785.wav,Unfairly.,Một cách bất công.,A2
aHf27Jt0exE_sentence_802.wav,"Excuse me, do you have any spoons?","Xin lỗi, anh có thìa không?",A1
aHf27Jt0exE_sentence_810.wav,Authority,Quyền hạn,A1
aHf27Jt0exE_sentence_862.wav,I'll let you be the judge of that.,Tôi sẽ để anh phán xét điều đó.,A2
aHf27Jt0exE_sentence_886.wav,Qualification,Trình độ chuyên môn,A2
aHf27Jt0exE_sentence_889.wav,Do you have any teaching qualifications?,Cô có bằng cấp giảng dạy nào không?,A1
aWTrDkYdxK4_sentence_010.wav,"I'm sorry to disturb you, but there's a phone call for you.","Xin lỗi đã làm phiền, nhưng có điện thoại cho anh.",A2
aWTrDkYdxK4_sentence_021.wav,What does a typical Japanese meal consist of?,Một bữa ăn Nhật Bản điển hình bao gồm những gì?,A2
aWTrDkYdxK4_sentence_024.wav,This action has been calculated.,Hành động này đã được tính toán.,A2
aWTrDkYdxK4_sentence_033.wav,I calculate that we will arrive at the destination at about 6 a.m.,Tôi tính toán rằng chúng ta sẽ đến điểm đến vào khoảng 6 giờ sáng.,A2
aWTrDkYdxK4_sentence_047.wav,I often refer to the dictionary.,Tôi thường tra từ điển.,A2
aWTrDkYdxK4_sentence_061.wav,I regard him as a close friend.,Tôi coi hắn như một người bạn thân.,A2
aWTrDkYdxK4_sentence_074.wav,Dogs are loyal animals.,Chó là loài vật trung thành.,A1
aWTrDkYdxK4_sentence_111.wav,Scientists haven't found a cure for cancer yet.,Các nhà khoa học vẫn chưa tìm ra cách chữa ung thư.,A2
aWTrDkYdxK4_sentence_124.wav,They are watching what's happening closely.,Họ đang theo dõi những gì đang diễn ra một cách sát sao.,A2
aWTrDkYdxK4_sentence_133.wav,We intend to destroy it.,Chúng tôi định phá huỷ nó.,A1
aWTrDkYdxK4_sentence_151.wav,He is the victim of a terrible crime.,Anh ta là nạn nhân của một tội ác khủng khiếp.,A2
